id,sentiment,kfold,rf_svd_pred
5459_2,0,2,0.54
3081_2,0,2,0.23
2480_8,1,2,0.49
5996_3,0,2,0.31
11297_7,1,2,0.53
11825_1,0,2,0.55
3099_10,1,2,0.61
6413_7,1,2,0.49
1556_8,1,2,0.65
8502_9,1,2,0.74
2968_1,0,2,0.34
2850_9,1,2,0.62
12260_2,0,2,0.25
2205_8,1,2,0.47
2332_10,1,2,0.64
9834_10,1,2,0.58
1714_1,0,2,0.43
9876_8,1,2,0.5
1765_8,1,2,0.57
11794_2,0,2,0.34
9443_9,1,2,0.33
6234_1,0,2,0.36
10988_10,1,2,0.73
8733_1,0,2,0.26
465_1,0,2,0.37
7695_9,1,2,0.52
1916_1,0,2,0.48
4942_7,1,2,0.39
9452_9,1,2,0.67
8358_4,0,2,0.27
9993_10,1,2,0.79
2768_2,0,2,0.16
9852_1,0,2,0.66
10823_1,0,2,0.43
10378_2,0,2,0.39
11425_1,0,2,0.5
2666_1,0,2,0.26
4545_10,1,2,0.41
4965_9,1,2,0.77
9903_9,1,2,0.62
2564_10,1,2,0.61
3877_8,1,2,0.55
1861_10,1,2,0.78
7362_3,0,2,0.62
4880_9,1,2,0.73
7124_2,0,2,0.68
10228_8,1,2,0.21
3162_1,0,2,0.49
5859_9,1,2,0.54
4735_3,0,2,0.38
7928_10,1,2,0.39
2017_1,0,2,0.42
6113_8,1,2,0.64
12295_9,1,2,0.76
6123_7,1,2,0.66
5511_1,0,2,0.39
11855_7,1,2,0.8
9442_10,1,2,0.65
11664_9,1,2,0.79
7840_8,1,2,0.66
12481_1,0,2,0.39
11371_1,0,2,0.37
7615_1,0,2,0.45
7801_9,1,2,0.55
11384_7,1,2,0.69
8223_9,1,2,0.6
10025_1,0,2,0.3
5956_3,0,2,0.12
4376_9,1,2,0.56
5898_8,1,2,0.75
5788_1,0,2,0.37
2429_8,1,2,0.48
7868_3,0,2,0.45
8644_7,1,2,0.61
3135_2,0,2,0.12
6640_8,1,2,0.55
6801_4,0,2,0.33
5469_7,1,2,0.49
12188_10,1,2,0.4
2597_3,0,2,0.48
10816_10,1,2,0.38
12270_4,0,2,0.34
3136_8,1,2,0.49
1995_9,1,2,0.71
11414_1,0,2,0.24
5382_3,0,2,0.45
4479_1,0,2,0.28
9058_3,0,2,0.2
9605_10,1,2,0.6
3328_7,1,2,0.36
3143_10,1,2,0.67
1743_2,0,2,0.32
656_10,1,2,0.43
3554_10,1,2,0.43
2937_3,0,2,0.37
1799_3,0,2,0.37
11033_9,1,2,0.69
3257_9,1,2,0.8
1893_10,1,2,0.79
4783_4,0,2,0.51
5877_8,1,2,0.71
1879_10,1,2,0.62
4423_2,0,2,0.56
1650_10,1,2,0.86
10866_1,0,2,0.14
6399_1,0,2,0.39
5246_10,1,2,0.59
11249_4,0,2,0.41
7936_4,0,2,0.27
6116_8,1,2,0.4
3907_3,0,2,0.69
5565_3,0,2,0.26
5517_3,0,2,0.27
11546_4,0,2,0.36
9891_1,0,2,0.51
7566_1,0,2,0.59
2330_4,0,2,0.45
7198_9,1,2,0.6
4768_4,0,2,0.11
7187_4,0,2,0.53
23_3,0,2,0.19
9611_3,0,2,0.41
5873_8,1,2,0.48
1515_1,0,2,0.24
10402_10,1,2,0.71
5031_10,1,2,0.61
7036_4,0,2,0.47
5820_7,1,2,0.63
3061_10,1,2,0.58
12231_10,1,2,0.31
1570_8,1,2,0.6
5273_4,0,2,0.48
1032_7,1,2,0.47
11790_1,0,2,0.44
12338_10,1,2,0.6
3772_2,0,2,0.48
7655_1,0,2,0.41
1544_2,0,2,0.58
8005_4,0,2,0.46
456_10,1,2,0.53
11350_1,0,2,0.18
9763_4,0,2,0.72
11710_10,1,2,0.71
12278_1,0,2,0.51
392_3,0,2,0.25
11783_1,0,2,0.24
1698_10,1,2,0.61
103_7,1,2,0.73
2158_10,1,2,0.61
8061_2,0,2,0.31
5831_1,0,2,0.36
2134_1,0,2,0.36
1759_4,0,2,0.34
12440_1,0,2,0.39
6963_8,1,2,0.57
4738_7,1,2,0.74
7500_3,0,2,0.42
10326_10,1,2,0.7
7017_9,1,2,0.53
7461_2,0,2,0.69
7358_10,1,2,0.66
4282_1,0,2,0.64
10085_10,1,2,0.48
7206_9,1,2,0.54
4638_3,0,2,0.33
7251_1,0,2,0.52
6791_1,0,2,0.37
7485_4,0,2,0.34
9114_1,0,2,0.26
1989_1,0,2,0.43
5503_10,1,2,0.59
3185_3,0,2,0.25
3250_3,0,2,0.36
1403_1,0,2,0.12
9822_10,1,2,0.46
9229_7,1,2,0.88
5474_3,0,2,0.2
1641_10,1,2,0.64
4057_7,1,2,0.71
3536_10,1,2,0.65
11940_4,0,2,0.58
4736_2,0,2,0.49
10606_2,0,2,0.26
10928_1,0,2,0.24
8214_4,0,2,0.49
12094_3,0,2,0.36
961_1,0,2,0.4
8201_8,1,2,0.63
6814_4,0,2,0.43
1404_10,1,2,0.58
9046_1,0,2,0.44
5356_8,1,2,0.76
1477_7,1,2,0.51
5980_3,0,2,0.47
10802_8,1,2,0.54
3376_9,1,2,0.47
11875_4,0,2,0.71
9314_10,1,2,0.57
12477_10,1,2,0.65
2904_2,0,2,0.36
3748_10,1,2,0.73
8358_9,1,2,0.33
1039_9,1,2,0.39
9513_10,1,2,0.73
8357_3,0,2,0.52
10985_1,0,2,0.38
906_10,1,2,0.69
1273_3,0,2,0.4
8897_10,1,2,0.65
980_7,1,2,0.71
10897_9,1,2,0.52
4624_8,1,2,0.38
11844_10,1,2,0.68
538_1,0,2,0.32
8124_9,1,2,0.6
11778_3,0,2,0.31
2694_3,0,2,0.41
6101_4,0,2,0.37
5642_7,1,2,0.64
9168_7,1,2,0.45
10562_9,1,2,0.74
3006_9,1,2,0.59
10399_4,0,2,0.41
2400_3,0,2,0.31
12353_1,0,2,0.58
2926_1,0,2,0.31
9788_9,1,2,0.53
11565_9,1,2,0.85
5164_4,0,2,0.36
9390_9,1,2,0.66
12446_8,1,2,0.72
5401_9,1,2,0.91
5629_2,0,2,0.31
4312_4,0,2,0.47
5937_9,1,2,0.41
11286_10,1,2,0.63
3363_10,1,2,0.55
2280_7,1,2,0.58
7957_10,1,2,0.67
11569_8,1,2,0.44
992_7,1,2,0.59
10842_7,1,2,0.46
11346_10,1,2,0.88
7264_8,1,2,0.72
7476_8,1,2,0.59
11511_9,1,2,0.6
10643_1,0,2,0.34
7726_1,0,2,0.13
9499_4,0,2,0.39
1263_8,1,2,0.52
9373_9,1,2,0.52
7801_1,0,2,0.24
1993_10,1,2,0.66
7192_8,1,2,0.6
10760_8,1,2,0.52
3104_10,1,2,0.53
7017_4,0,2,0.55
11198_1,0,2,0.27
9110_3,0,2,0.52
11148_4,0,2,0.29
6396_2,0,2,0.45
9147_1,0,2,0.17
8363_2,0,2,0.15
11478_4,0,2,0.45
1829_1,0,2,0.44
12302_4,0,2,0.42
4601_4,0,2,0.5
3989_1,0,2,0.35
8477_10,1,2,0.64
6758_4,0,2,0.37
9391_8,1,2,0.69
12391_9,1,2,0.79
8501_8,1,2,0.65
11696_7,1,2,0.61
2492_3,0,2,0.32
10483_4,0,2,0.14
9916_2,0,2,0.5
7755_9,1,2,0.73
6511_10,1,2,0.63
12200_8,1,2,0.69
1921_3,0,2,0.27
8115_1,0,2,0.28
8131_1,0,2,0.17
3165_10,1,2,0.69
11609_1,0,2,0.67
5465_1,0,2,0.21
7286_2,0,2,0.13
10345_7,1,2,0.65
6391_8,1,2,0.51
5650_2,0,2,0.71
3129_1,0,2,0.28
4993_2,0,2,0.31
1460_10,1,2,0.69
1567_1,0,2,0.27
10509_7,1,2,0.58
1135_3,0,2,0.37
9073_3,0,2,0.11
783_10,1,2,0.65
2304_1,0,2,0.7
9711_9,1,2,0.55
2522_4,0,2,0.41
10542_7,1,2,0.28
9529_9,1,2,0.81
1642_10,1,2,0.63
156_8,1,2,0.41
4445_4,0,2,0.37
3245_4,0,2,0.38
8646_7,1,2,0.47
7061_1,0,2,0.17
3095_10,1,2,0.66
526_10,1,2,0.6
11674_2,0,2,0.38
10192_8,1,2,0.53
7671_1,0,2,0.36
425_2,0,2,0.53
9705_1,0,2,0.3
2834_1,0,2,0.59
239_2,0,2,0.52
9479_10,1,2,0.55
9188_10,1,2,0.6
10186_1,0,2,0.21
8593_7,1,2,0.46
11285_7,1,2,0.53
5826_1,0,2,0.56
8413_8,1,2,0.47
4563_1,0,2,0.57
304_4,0,2,0.36
990_1,0,2,0.34
4382_8,1,2,0.69
12369_1,0,2,0.43
750_8,1,2,0.81
3836_2,0,2,0.42
3770_10,1,2,0.77
8015_10,1,2,0.61
2993_4,0,2,0.4
3503_1,0,2,0.58
5565_8,1,2,0.45
10021_8,1,2,0.58
7689_10,1,2,0.68
3085_1,0,2,0.34
6096_10,1,2,0.62
12236_2,0,2,0.63
1322_1,0,2,0.31
11539_9,1,2,0.78
3763_3,0,2,0.22
751_1,0,2,0.33
10408_1,0,2,0.35
835_8,1,2,0.69
9218_10,1,2,0.6
2870_1,0,2,0.32
5344_3,0,2,0.54
4520_4,0,2,0.61
297_4,0,2,0.49
7876_2,0,2,0.37
3228_1,0,2,0.5
11472_7,1,2,0.5
2374_9,1,2,0.57
1486_4,0,2,0.52
4425_2,0,2,0.45
2681_7,1,2,0.42
10359_1,0,2,0.55
8043_9,1,2,0.47
1243_1,0,2,0.55
3230_4,0,2,0.58
6319_1,0,2,0.45
10620_10,1,2,0.69
4390_2,0,2,0.2
504_8,1,2,0.59
7987_2,0,2,0.37
7014_3,0,2,0.41
11388_1,0,2,0.53
6456_1,0,2,0.22
12140_2,0,2,0.3
23_7,1,2,0.6
8425_9,1,2,0.43
5727_1,0,2,0.25
5035_7,1,2,0.8
11436_1,0,2,0.36
1426_8,1,2,0.68
10357_8,1,2,0.53
4327_4,0,2,0.41
5460_4,0,2,0.41
5369_4,0,2,0.59
9621_4,0,2,0.55
4566_9,1,2,0.75
6443_9,1,2,0.44
8177_8,1,2,0.67
4750_2,0,2,0.53
9593_2,0,2,0.41
5942_7,1,2,0.34
2489_2,0,2,0.4
3991_4,0,2,0.47
1672_1,0,2,0.51
10140_8,1,2,0.67
8014_7,1,2,0.72
9931_9,1,2,0.66
2117_1,0,2,0.39
2880_8,1,2,0.75
5008_1,0,2,0.11
6539_9,1,2,0.62
7913_3,0,2,0.33
8143_1,0,2,0.29
232_10,1,2,0.72
9813_1,0,2,0.24
1165_7,1,2,0.74
6680_7,1,2,0.48
7303_3,0,2,0.37
10404_9,1,2,0.64
643_1,0,2,0.24
5530_1,0,2,0.43
3990_2,0,2,0.42
2849_4,0,2,0.2
2145_1,0,2,0.29
6275_7,1,2,0.48
376_4,0,2,0.54
8846_2,0,2,0.73
8978_3,0,2,0.35
10594_8,1,2,0.71
5478_9,1,2,0.41
4703_1,0,2,0.43
2654_2,0,2,0.33
8787_4,0,2,0.33
11023_4,0,2,0.43
3927_4,0,2,0.58
9384_8,1,2,0.59
10311_3,0,2,0.27
8627_10,1,2,0.61
2746_10,1,2,0.58
5651_1,0,2,0.33
3562_4,0,2,0.52
907_8,1,2,0.81
12114_4,0,2,0.46
3003_2,0,2,0.28
8097_4,0,2,0.41
199_10,1,2,0.86
960_1,0,2,0.29
773_2,0,2,0.62
11569_3,0,2,0.33
11560_4,0,2,0.52
9777_1,0,2,0.31
10883_1,0,2,0.41
7369_7,1,2,0.65
10372_7,1,2,0.81
7747_1,0,2,0.48
10432_10,1,2,0.43
7128_1,0,2,0.38
3321_7,1,2,0.28
3673_3,0,2,0.2
8133_7,1,2,0.49
12125_1,0,2,0.38
1914_7,1,2,0.71
7214_1,0,2,0.48
4012_4,0,2,0.61
5833_10,1,2,0.38
4387_3,0,2,0.32
9845_8,1,2,0.63
4282_10,1,2,0.62
6520_4,0,2,0.31
5856_3,0,2,0.48
9456_8,1,2,0.63
10295_7,1,2,0.45
5318_7,1,2,0.46
6420_7,1,2,0.87
2152_8,1,2,0.68
2597_8,1,2,0.46
11805_2,0,2,0.57
4120_9,1,2,0.54
8974_4,0,2,0.59
3228_7,1,2,0.48
9040_3,0,2,0.44
10439_8,1,2,0.61
569_10,1,2,0.72
6107_1,0,2,0.28
1293_4,0,2,0.75
5339_8,1,2,0.48
2367_8,1,2,0.24
9165_10,1,2,0.75
11768_7,1,2,0.73
6102_3,0,2,0.29
10708_8,1,2,0.54
8439_10,1,2,0.64
6570_8,1,2,0.37
7965_10,1,2,0.72
8414_7,1,2,0.49
10150_3,0,2,0.23
6331_10,1,2,0.69
2007_2,0,2,0.33
1805_10,1,2,0.73
12214_3,0,2,0.47
2820_4,0,2,0.38
11474_10,1,2,0.71
3065_10,1,2,0.73
10130_10,1,2,0.65
10030_10,1,2,0.6
12081_8,1,2,0.56
9168_4,0,2,0.33
7857_2,0,2,0.3
4118_10,1,2,0.54
1848_3,0,2,0.16
7701_4,0,2,0.35
9569_4,0,2,0.63
1844_3,0,2,0.58
10555_1,0,2,0.21
5087_1,0,2,0.11
2758_1,0,2,0.17
1389_2,0,2,0.44
374_10,1,2,0.59
5350_9,1,2,0.72
9051_10,1,2,0.56
7044_1,0,2,0.32
9837_4,0,2,0.47
1212_1,0,2,0.27
6977_4,0,2,0.43
4699_8,1,2,0.33
9506_8,1,2,0.54
8687_9,1,2,0.7
1148_8,1,2,0.61
6683_1,0,2,0.28
8085_2,0,2,0.22
8535_2,0,2,0.31
5733_2,0,2,0.34
1792_1,0,2,0.26
1124_1,0,2,0.42
8547_10,1,2,0.57
5183_9,1,2,0.64
8206_10,1,2,0.56
880_10,1,2,0.65
2716_10,1,2,0.66
2371_3,0,2,0.44
2678_8,1,2,0.41
9327_1,0,2,0.21
632_1,0,2,0.59
3000_3,0,2,0.34
12036_7,1,2,0.51
1223_7,1,2,0.76
8752_9,1,2,0.65
379_10,1,2,0.53
2781_2,0,2,0.25
11385_8,1,2,0.71
300_4,0,2,0.8
2540_2,0,2,0.55
6985_10,1,2,0.65
2754_1,0,2,0.26
7031_2,0,2,0.22
11252_1,0,2,0.26
75_8,1,2,0.72
3497_3,0,2,0.5
1326_10,1,2,0.34
6394_1,0,2,0.27
4370_10,1,2,0.79
429_10,1,2,0.75
11086_4,0,2,0.39
11288_8,1,2,0.44
516_2,0,2,0.5
8631_7,1,2,0.81
8470_8,1,2,0.6
5373_7,1,2,0.62
6804_1,0,2,0.33
54_1,0,2,0.64
5267_7,1,2,0.47
1186_2,0,2,0.33
1834_8,1,2,0.68
9948_8,1,2,0.87
4490_7,1,2,0.77
7883_1,0,2,0.36
2686_9,1,2,0.48
6987_1,0,2,0.23
9015_4,0,2,0.42
11666_1,0,2,0.39
10819_10,1,2,0.66
7208_3,0,2,0.27
5707_10,1,2,0.41
5267_1,0,2,0.33
5993_2,0,2,0.36
6610_8,1,2,0.76
3331_1,0,2,0.32
7037_1,0,2,0.37
9641_9,1,2,0.56
10821_8,1,2,0.74
10517_8,1,2,0.67
7046_7,1,2,0.65
7410_7,1,2,0.78
3775_1,0,2,0.39
647_3,0,2,0.23
1550_10,1,2,0.64
273_9,1,2,0.43
5487_4,0,2,0.39
4989_3,0,2,0.09
9339_10,1,2,0.67
8401_3,0,2,0.47
10784_1,0,2,0.26
4459_7,1,2,0.6
6491_1,0,2,0.4
954_10,1,2,0.79
194_8,1,2,0.44
69_4,0,2,0.52
3296_10,1,2,0.65
9820_10,1,2,0.62
11153_10,1,2,0.85
3970_2,0,2,0.45
4568_10,1,2,0.66
12297_1,0,2,0.58
9758_4,0,2,0.54
654_3,0,2,0.3
6877_7,1,2,0.61
1167_4,0,2,0.41
5787_4,0,2,0.38
5541_9,1,2,0.66
7895_10,1,2,0.56
689_10,1,2,0.59
2888_1,0,2,0.29
8530_1,0,2,0.56
10838_10,1,2,0.65
10922_3,0,2,0.21
10789_10,1,2,0.56
7659_2,0,2,0.07
10506_1,0,2,0.46
12221_2,0,2,0.4
856_7,1,2,0.77
12171_3,0,2,0.23
3939_7,1,2,0.71
319_1,0,2,0.49
7363_4,0,2,0.42
9359_4,0,2,0.59
9352_2,0,2,0.43
12111_7,1,2,0.67
10418_1,0,2,0.28
11383_7,1,2,0.73
10411_9,1,2,0.69
109_10,1,2,0.47
6778_8,1,2,0.75
9317_1,0,2,0.28
6231_4,0,2,0.64
2974_8,1,2,0.38
1176_10,1,2,0.49
2929_2,0,2,0.32
1598_8,1,2,0.63
9402_7,1,2,0.58
5485_10,1,2,0.7
8004_9,1,2,0.62
9851_1,0,2,0.14
6177_7,1,2,0.66
11743_7,1,2,0.72
5318_2,0,2,0.32
2872_1,0,2,0.44
5442_8,1,2,0.79
3773_7,1,2,0.66
6339_1,0,2,0.28
1606_1,0,2,0.31
2594_9,1,2,0.42
1565_1,0,2,0.23
3025_1,0,2,0.48
9546_3,0,2,0.54
11555_10,1,2,0.69
2782_10,1,2,0.55
848_3,0,2,0.54
11949_3,0,2,0.36
10230_9,1,2,0.76
4156_10,1,2,0.62
8598_7,1,2,0.68
4947_2,0,2,0.37
2651_4,0,2,0.41
4927_8,1,2,0.43
11323_1,0,2,0.65
7828_10,1,2,0.72
6836_9,1,2,0.68
2827_10,1,2,0.27
5941_8,1,2,0.51
2313_10,1,2,0.75
2423_7,1,2,0.43
7102_2,0,2,0.27
3092_10,1,2,0.64
9344_8,1,2,0.54
1129_10,1,2,0.78
6337_1,0,2,0.18
567_10,1,2,0.61
9333_1,0,2,0.37
2216_1,0,2,0.17
11947_9,1,2,0.39
1691_8,1,2,0.69
11381_1,0,2,0.57
2902_9,1,2,0.54
8770_2,0,2,0.48
9535_2,0,2,0.42
8495_3,0,2,0.36
7539_1,0,2,0.39
11067_2,0,2,0.1
6125_9,1,2,0.54
4310_4,0,2,0.57
2961_1,0,2,0.3
3437_8,1,2,0.46
9847_1,0,2,0.36
7611_4,0,2,0.31
0_3,0,2,0.43
1247_4,0,2,0.46
7827_1,0,2,0.44
6286_8,1,2,0.57
7489_7,1,2,0.52
7742_8,1,2,0.5
1156_2,0,2,0.41
10891_7,1,2,0.61
11742_9,1,2,0.29
9536_4,0,2,0.52
11080_1,0,2,0.25
11073_8,1,2,0.57
8267_7,1,2,0.79
11534_4,0,2,0.31
3425_8,1,2,0.49
7325_1,0,2,0.39
2478_1,0,2,0.21
4104_4,0,2,0.31
8924_10,1,2,0.62
12384_8,1,2,0.58
7571_3,0,2,0.48
11374_2,0,2,0.47
2231_1,0,2,0.3
4199_3,0,2,0.27
7167_9,1,2,0.61
7085_3,0,2,0.51
10211_7,1,2,0.58
2898_1,0,2,0.37
6922_3,0,2,0.68
9885_10,1,2,0.81
8531_7,1,2,0.67
3851_1,0,2,0.28
11897_9,1,2,0.44
546_10,1,2,0.63
9870_4,0,2,0.36
11147_9,1,2,0.71
6438_1,0,2,0.39
4782_4,0,2,0.45
304_10,1,2,0.68
10074_9,1,2,0.51
4481_1,0,2,0.24
11836_2,0,2,0.43
11383_2,0,2,0.64
1566_3,0,2,0.6
6061_2,0,2,0.45
12126_2,0,2,0.47
5879_1,0,2,0.53
8457_9,1,2,0.79
11590_10,1,2,0.62
65_10,1,2,0.74
8766_1,0,2,0.28
4494_8,1,2,0.58
10304_1,0,2,0.41
271_10,1,2,0.6
8173_8,1,2,0.45
5343_8,1,2,0.8
3736_2,0,2,0.25
6816_1,0,2,0.31
4531_8,1,2,0.72
8534_10,1,2,0.89
73_7,1,2,0.92
2042_1,0,2,0.14
9763_8,1,2,0.66
7226_8,1,2,0.59
7111_1,0,2,0.41
9495_8,1,2,0.52
11535_3,0,2,0.17
1541_8,1,2,0.82
3256_4,0,2,0.38
1821_4,0,2,0.61
4544_1,0,2,0.36
7032_3,0,2,0.4
2206_2,0,2,0.37
4691_2,0,2,0.3
6219_3,0,2,0.5
3214_10,1,2,0.62
2299_7,1,2,0.45
3408_10,1,2,0.69
2749_10,1,2,0.65
2484_1,0,2,0.28
11915_10,1,2,0.53
8111_8,1,2,0.7
4520_7,1,2,0.57
1305_1,0,2,0.51
1553_10,1,2,0.51
2417_1,0,2,0.31
12156_3,0,2,0.5
8101_1,0,2,0.42
904_3,0,2,0.67
6290_7,1,2,0.52
8260_9,1,2,0.38
2007_7,1,2,0.38
16_3,0,2,0.4
1618_10,1,2,0.76
1732_10,1,2,0.55
1591_3,0,2,0.34
9139_8,1,2,0.84
11102_4,0,2,0.31
1386_3,0,2,0.34
10656_7,1,2,0.54
12401_8,1,2,0.77
12350_4,0,2,0.32
2360_1,0,2,0.18
1546_8,1,2,0.51
5389_3,0,2,0.22
9396_3,0,2,0.31
2257_7,1,2,0.6
631_10,1,2,0.56
7815_8,1,2,0.59
9471_1,0,2,0.21
4777_10,1,2,0.7
10775_8,1,2,0.71
2030_4,0,2,0.53
9455_9,1,2,0.74
5859_1,0,2,0.09
2943_1,0,2,0.51
5485_1,0,2,0.24
9787_3,0,2,0.4
7640_10,1,2,0.61
7275_8,1,2,0.43
4723_8,1,2,0.61
8479_3,0,2,0.37
4202_1,0,2,0.21
649_10,1,2,0.49
5506_2,0,2,0.58
11702_10,1,2,0.67
9824_4,0,2,0.58
2269_10,1,2,0.64
1654_7,1,2,0.49
11809_10,1,2,0.41
1954_3,0,2,0.22
4463_7,1,2,0.74
11354_1,0,2,0.28
3432_4,0,2,0.38
11325_10,1,2,0.55
2329_3,0,2,0.55
10774_2,0,2,0.49
3269_4,0,2,0.69
11475_8,1,2,0.52
11901_9,1,2,0.65
10107_1,0,2,0.22
3107_3,0,2,0.18
8306_10,1,2,0.58
4725_1,0,2,0.6
9242_10,1,2,0.37
3151_9,1,2,0.42
5281_1,0,2,0.44
42_10,1,2,0.76
3866_2,0,2,0.52
8550_3,0,2,0.38
11608_10,1,2,0.49
2490_3,0,2,0.27
7139_1,0,2,0.14
4217_2,0,2,0.29
10651_1,0,2,0.28
6320_10,1,2,0.67
9756_10,1,2,0.72
1105_2,0,2,0.36
7758_4,0,2,0.75
11411_8,1,2,0.64
7998_9,1,2,0.61
7319_10,1,2,0.4
54_10,1,2,0.63
6812_1,0,2,0.43
11041_4,0,2,0.37
4739_7,1,2,0.7
4006_8,1,2,0.73
2191_3,0,2,0.27
51_1,0,2,0.36
2984_8,1,2,0.7
5995_1,0,2,0.26
8391_1,0,2,0.35
11076_8,1,2,0.54
8811_7,1,2,0.5
7907_3,0,2,0.45
12270_10,1,2,0.34
5561_3,0,2,0.39
7641_3,0,2,0.56
1534_1,0,2,0.27
11441_10,1,2,0.7
393_2,0,2,0.42
10908_1,0,2,0.36
11766_1,0,2,0.45
2234_1,0,2,0.21
3002_8,1,2,0.6
1318_2,0,2,0.57
3505_1,0,2,0.53
3368_8,1,2,0.72
6074_3,0,2,0.28
1496_10,1,2,0.79
4870_4,0,2,0.39
12417_1,0,2,0.46
1236_1,0,2,0.45
12304_3,0,2,0.46
11036_1,0,2,0.61
10522_4,0,2,0.28
1422_10,1,2,0.65
225_9,1,2,0.61
11507_2,0,2,0.4
752_1,0,2,0.24
1159_1,0,2,0.28
1822_3,0,2,0.38
1707_10,1,2,0.56
596_7,1,2,0.54
2859_10,1,2,0.58
10888_8,1,2,0.64
307_1,0,2,0.32
1685_1,0,2,0.54
11893_10,1,2,0.77
4698_10,1,2,0.71
11730_10,1,2,0.66
2828_3,0,2,0.22
887_3,0,2,0.55
796_3,0,2,0.6
4915_4,0,2,0.53
10049_1,0,2,0.47
9085_1,0,2,0.36
9969_10,1,2,0.62
11601_8,1,2,0.64
1033_10,1,2,0.52
8724_3,0,2,0.51
10530_10,1,2,0.73
8534_3,0,2,0.62
585_1,0,2,0.4
2421_9,1,2,0.53
2164_2,0,2,0.39
10696_3,0,2,0.41
9610_10,1,2,0.75
11514_7,1,2,0.42
2023_1,0,2,0.59
10131_1,0,2,0.21
7898_1,0,2,0.35
7904_8,1,2,0.54
12375_4,0,2,0.48
857_1,0,2,0.39
8467_1,0,2,0.25
8329_7,1,2,0.67
11520_3,0,2,0.49
146_10,1,2,0.35
4839_2,0,2,0.36
942_10,1,2,0.69
3138_9,1,2,0.6
4279_10,1,2,0.84
3475_3,0,2,0.46
4168_4,0,2,0.46
4065_4,0,2,0.26
2310_1,0,2,0.33
2846_10,1,2,0.58
1635_3,0,2,0.46
10180_1,0,2,0.15
4363_1,0,2,0.28
8897_3,0,2,0.62
11617_9,1,2,0.47
2481_8,1,2,0.67
1361_4,0,2,0.57
9710_2,0,2,0.3
2519_2,0,2,0.2
9088_4,0,2,0.47
2531_4,0,2,0.62
175_1,0,2,0.26
590_3,0,2,0.3
4916_4,0,2,0.72
8479_9,1,2,0.84
9106_1,0,2,0.38
5835_2,0,2,0.3
3856_10,1,2,0.76
12130_7,1,2,0.75
6307_3,0,2,0.34
11557_1,0,2,0.29
8844_10,1,2,0.49
11571_9,1,2,0.62
2743_1,0,2,0.38
6777_8,1,2,0.62
473_1,0,2,0.13
10246_10,1,2,0.33
10932_1,0,2,0.27
5836_2,0,2,0.59
5906_8,1,2,0.7
477_10,1,2,0.73
6420_4,0,2,0.37
5411_1,0,2,0.13
7454_10,1,2,0.61
7226_3,0,2,0.42
11280_8,1,2,0.8
5446_2,0,2,0.33
4455_8,1,2,0.66
8530_9,1,2,0.85
5779_10,1,2,0.52
9501_10,1,2,0.76
11005_1,0,2,0.32
2499_1,0,2,0.47
5255_4,0,2,0.44
2497_1,0,2,0.24
12327_9,1,2,0.74
7652_8,1,2,0.66
8083_3,0,2,0.18
8309_3,0,2,0.54
11659_2,0,2,0.46
8268_1,0,2,0.42
9030_10,1,2,0.76
3619_3,0,2,0.47
4405_2,0,2,0.58
2321_9,1,2,0.67
3428_9,1,2,0.64
5294_8,1,2,0.75
5717_9,1,2,0.69
11797_1,0,2,0.28
10494_1,0,2,0.24
11141_10,1,2,0.83
10714_8,1,2,0.82
8643_1,0,2,0.53
3656_8,1,2,0.44
5465_8,1,2,0.84
9140_10,1,2,0.71
1343_9,1,2,0.64
3803_4,0,2,0.58
2744_10,1,2,0.57
8669_1,0,2,0.48
7516_7,1,2,0.68
8974_10,1,2,0.62
3828_3,0,2,0.41
12276_2,0,2,0.31
10162_3,0,2,0.41
2406_10,1,2,0.34
6363_1,0,2,0.25
6330_1,0,2,0.38
12392_4,0,2,0.6
7064_2,0,2,0.17
3711_4,0,2,0.48
6535_10,1,2,0.65
2769_1,0,2,0.51
1770_1,0,2,0.21
10570_1,0,2,0.16
180_9,1,2,0.64
2428_4,0,2,0.44
6358_10,1,2,0.6
477_4,0,2,0.47
4704_1,0,2,0.21
898_10,1,2,0.81
5345_4,0,2,0.48
8940_3,0,2,0.43
12419_1,0,2,0.59
1374_1,0,2,0.25
2530_8,1,2,0.65
6743_1,0,2,0.15
6494_1,0,2,0.27
9757_4,0,2,0.36
6166_1,0,2,0.46
9875_7,1,2,0.53
7548_8,1,2,0.67
2831_7,1,2,0.38
10070_9,1,2,0.48
7068_3,0,2,0.22
12131_2,0,2,0.42
1021_1,0,2,0.12
7397_4,0,2,0.57
1079_7,1,2,0.54
6112_7,1,2,0.46
5134_10,1,2,0.7
2844_4,0,2,0.44
10577_2,0,2,0.51
3106_8,1,2,0.52
10638_2,0,2,0.42
10913_7,1,2,0.74
4833_3,0,2,0.27
7794_1,0,2,0.31
7656_1,0,2,0.32
10990_7,1,2,0.44
510_1,0,2,0.19
3056_8,1,2,0.65
7050_7,1,2,0.5
1117_1,0,2,0.29
9293_1,0,2,0.34
4296_9,1,2,0.81
2759_10,1,2,0.59
9846_7,1,2,0.49
1766_10,1,2,0.71
6684_10,1,2,0.59
7204_8,1,2,0.39
9606_10,1,2,0.57
2083_1,0,2,0.25
3164_10,1,2,0.65
6953_2,0,2,0.6
3657_7,1,2,0.6
1984_1,0,2,0.2
11385_2,0,2,0.31
143_2,0,2,0.28
8189_4,0,2,0.42
11150_10,1,2,0.8
